Transaction_ID,Sales_Date,Order_ID,Customer_ID,Product_ID,Employee_ID,Region_ID,Quantity,Unit_Price,Discount_Pct,Gross_Revenue,Discount_Value,Sales_Value,Product_Cost,Profit
ST0002391,1/14/2025,O002838,C00324,P0127,E0027,R008,8,9768.05,0.15,78144.39,11721.66,66422.73,44710.16,21712.57
ST0002392,8/1/2025,O000324,C00462,P0118,E0012,R004,5,20226.97,0,101134.84,0,101134.84,76406.73,24728.11
ST0002393,3/5/2026,O002742,C00231,P0078,E0026,R006,4,19668.35,0.05,78673.4,3933.67,74739.73,62697.86,12041.87
ST0002394,4/3/2026,O000846,C00116,P0090,E0020,R001,4,16344.97,0.2,65379.88,13075.98,52303.91,46498,5805.9
ST0002395,6/12/2025,O000314,C00318,P0018,E0029,R006,6,36461.19,0,218767.16,0,218767.16,181707.48,37059.68
ST0002396,11/20/2025,O002407,C00569,P0037,E0029,R006,8,29288.08,0.15,234304.68,35145.7,199158.97,194650.92,4508.06
ST0002397,6/12/2025,O001113,C00544,P0132,E0012,R004,1,24292.82,0,24292.82,0,24292.82,13873.89,10418.93
ST0002398,4/26/2026,O001559,C00110,P0096,E0032,R001,8,36131.83,0.1,289054.62,28905.46,260149.16,193174.63,66974.52
ST0002399,5/9/2025,O000764,C00054,P0066,E0026,R006,4,28145.97,0,112583.87,0,112583.87,68135.83,44448.04
ST0002400,2/6/2026,O001667,C00426,P0138,E0001,R002,7,25881.85,0.25,181172.94,45293.24,135879.71,130469.51,5410.2
ST0002401,9/19/2025,O001887,C00325,P0002,E0013,R004,6,6083.52,0.1,36501.13,3650.11,32851.02,25458.39,7392.63
ST0002402,2/24/2026,O002346,C00131,P0070,E0031,R001,4,18183.42,0.15,72733.66,10910.05,61823.62,42526.74,19296.87
ST0002403,2/21/2026,O002635,C00517,P0070,E0032,R001,5,18232.71,0,91163.57,0,91163.57,53158.43,38005.15
ST0002404,3/15/2026,O002937,C00485,P0018,E0025,R004,1,35749.43,0.25,35749.43,8937.36,26812.07,30284.58,-3472.51
ST0002405,1/31/2025,O001994,C00116,P0122,E0037,R004,5,5943.86,0.05,29719.28,1485.96,28233.32,17702.38,10530.93
ST0002406,11/21/2025,O001141,C00361,P0150,E0041,R002,3,49444.36,0,148333.08,0,148333.08,101816.29,46516.8
ST0002407,10/12/2025,O000438,C00566,P0135,E0015,R008,2,8391.89,0.2,16783.77,3356.75,13427.02,11527.37,1899.65
ST0002408,7/24/2025,O002519,C00173,P0107,E0005,R005,2,6989.3,0,13978.61,0,13978.61,12339.71,1638.9
ST0002409,5/20/2026,O002571,C00091,P0063,E0009,R002,6,20541.58,0.05,123249.46,6162.47,117086.99,102170.61,14916.38
ST0002410,10/6/2025,O000861,C00236,P0136,E0017,R002,5,48953.63,0.2,244768.17,48953.63,195814.54,135208.03,60606.51
ST0002411,12/22/2025,O000318,C00094,P0026,E0020,R001,2,18425.48,0.1,36850.97,3685.1,33165.87,29990.25,3175.62
ST0002412,4/26/2026,O000154,C00166,P0049,E0020,R001,5,17815.48,0.1,89077.41,8907.74,80169.67,50909.32,29260.35
ST0002413,3/9/2025,O000218,C00326,P0024,E0031,R001,7,8035.11,0.2,56245.77,11249.15,44996.62,42658.5,2338.12
ST0002414,8/15/2026,O000661,C00458,P0099,E0009,R002,3,16012.28,0.05,48036.84,2401.84,45635,35862.79,9772.21
ST0002415,12/9/2025,O001325,C00207,P0073,E0040,R005,7,5561.01,0,38927.07,0,38927.07,24612.47,14314.6
ST0002416,1/31/2026,O000729,C00377,P0032,E0019,R002,4,22624.01,0.05,90496.05,4524.8,85971.24,66798.65,19172.59
ST0002417,7/16/2026,O001595,C00548,P0044,E0005,R005,3,754.06,0.15,2262.18,339.33,1922.86,1209.6,713.26
ST0002418,3/14/2025,O001166,C00367,P0002,E0039,R005,8,6400.57,0,51204.6,0,51204.6,33944.52,17260.08
ST0002419,8/20/2026,O001822,C00120,P0064,E0013,R004,5,16853.86,0.1,84269.31,8426.93,75842.38,49601.5,26240.88
ST0002421,2/8/2026,O001935,C00335,P0013,E0041,R002,1,11254.19,0.25,11254.19,2813.55,8440.64,9589.83,-1149.19
ST0002422,9/8/2025,O001024,C00058,P0147,E0030,R003,2,48445.67,0.15,96891.35,14533.7,82357.65,56041.29,26316.35
ST0002423,12/30/2025,O001465,C00444,P0028,E0005,R005,7,22932.94,0,160530.58,0,160530.58,139471.44,21059.15
ST0002424,7/12/2025,O000306,C00066,P0067,E0036,R004,2,41266.68,0,82533.37,0,82533.37,65391.78,17141.58
ST0002425,5/31/2025,O000699,C00113,P0043,E0001,R002,5,45568.89,0.1,227844.44,22784.44,205060,139134.06,65925.94
ST0002426,5/21/2025,O001385,C00411,P0103,E0034,R001,2,39039.93,0,78079.86,0,78079.86,44374.46,33705.4
ST0002427,5/3/2026,O002488,C00011,P0087,E0023,R004,7,5382.18,0.25,37675.26,9418.82,28256.45,26781.93,1474.52
ST0002428,7/30/2025,O000352,C00340,P0136,E0023,R004,6,46449.22,0,278695.31,0,278695.31,162249.63,116445.67
ST0002429,1/1/2025,O000895,C00147,P0051,E0012,R004,7,8291.05,0.2,58037.37,11607.47,46429.9,34343.7,12086.2
ST0002430,8/8/2026,O000051,C00023,P0036,E0022,R003,6,12587.34,0.15,75524.05,11328.61,64195.44,44300.08,19895.36
ST0002431,1/14/2026,O000276,C00313,P0085,E0031,R001,7,23355.38,0.05,163487.69,8174.38,155313.31,108410.75,46902.56
ST0002432,11/23/2025,O002261,C00039,P0030,E0021,R001,8,48049.65,0,384397.19,0,384397.19,241240.31,143156.88
ST0002433,6/20/2026,O002732,C00476,P0096,E0032,R001,8,35793.98,0.15,286351.83,42952.77,243399.05,193174.63,50224.42
ST0002434,11/20/2025,O000244,C00431,P0085,E0036,R004,3,23449.48,0.05,70348.45,3517.42,66831.03,46461.75,20369.28
ST0002435,3/25/2025,O002428,C00445,P0046,E0036,R004,3,50649.84,0.15,151949.52,22792.43,129157.09,90480.97,38676.12
ST0002436,5/29/2026,O000476,C00131,P0027,E0022,R003,5,18271.8,0.15,91358.98,13703.85,77655.14,55089.65,22565.49
ST0002437,5/22/2026,O002489,C00031,P0070,E0004,R008,2,17327.13,0.05,34654.27,1732.71,32921.55,21263.37,11658.18
ST0002438,1/8/2026,O000029,C00105,P0022,E0012,R004,4,6969.32,0.05,27877.26,1393.86,26483.4,22453.84,4029.56
ST0002439,8/21/2026,O002841,C00047,P0102,E0011,R008,4,29876.59,0.05,119506.36,5975.32,113531.04,66224.56,47306.48
ST0002440,5/14/2026,O000690,C00503,P0106,E0024,R002,6,50797.06,0,304782.38,0,304782.38,204946.57,99835.81
ST0002441,7/12/2025,O000665,C00222,P0008,E0031,R001,2,38766.78,0,77533.55,0,77533.55,43993.51,33540.05
ST0002442,5/18/2026,O000624,C00213,P0014,E0027,R008,5,23467.37,0.1,117336.83,11733.68,105603.15,92177.51,13425.63
ST0002443,1/13/2025,O002533,C00019,P0129,E0014,R005,7,16135.91,0.15,112951.37,16942.7,96008.66,69002.36,27006.3
ST0002444,1/4/2025,O001218,C00240,P0140,E0001,R002,2,32865.58,0,65731.15,0,65731.15,36148.02,29583.13
ST0002445,4/8/2025,O001898,C00163,P0048,E0002,R002,2,7344.59,0.1,14689.17,1468.92,13220.26,12337.09,883.17
ST0002446,12/7/2025,O001873,C00056,P0084,E0031,R001,2,39674.57,0.05,79349.13,3967.46,75381.68,54450.91,20930.77
ST0002447,3/6/2026,O001119,C00249,P0148,E0027,R008,2,18044,0.05,36088.01,1804.4,34283.61,27494.01,6789.6
ST0002448,7/2/2026,O000784,C00567,P0039,E0026,R006,2,39410.91,0,78821.82,0,78821.82,66922.43,11899.39
ST0002449,2/16/2026,O000390,C00103,P0026,E0001,R002,4,17931.67,0.05,71726.68,3586.33,68140.35,59980.5,8159.85
ST0002450,10/17/2025,O000563,C00317,P0056,E0001,R002,2,46440.95,0.25,92881.91,23220.48,69661.43,51255.01,18406.42
ST0002451,7/26/2026,O002186,C00103,P0044,E0024,R002,4,726.33,0.15,2905.32,435.8,2469.52,1612.8,856.72
ST0002452,8/1/2025,O001027,C00536,P0004,E0021,R001,3,30469.48,0.2,91408.44,18281.69,73126.75,72563.39,563.37
ST0002453,1/1/2025,O001032,C00454,P0102,E0014,R005,3,30950.03,0.1,92850.08,9285.01,83565.07,49668.42,33896.65
ST0002454,7/24/2025,O000335,C00256,P0063,E0025,R004,3,19636.62,0,58909.87,0,58909.87,51085.31,7824.56
ST0002455,1/23/2025,O001283,C00278,P0064,E0023,R004,5,16732.34,0.15,83661.72,12549.26,71112.46,49601.5,21510.96
ST0002456,5/19/2026,O001737,C00587,P0113,E0036,R004,1,1848.49,0.1,1848.49,184.85,1663.64,1432.23,231.41
ST0002457,6/21/2026,O001577,C00063,P0008,E0004,R008,5,40023.39,0.15,200116.95,30017.54,170099.41,109983.77,60115.64
ST0002458,10/29/2025,O002998,C00554,P0051,E0034,R001,8,8498.68,0.1,67989.48,6798.95,61190.53,39249.94,21940.59
ST0002459,3/28/2026,O002902,C00204,P0102,E0001,R002,8,29052.35,0.15,232418.76,34862.81,197555.95,132449.13,65106.82
ST0002460,1/19/2025,O002871,C00466,P0128,E0012,R004,8,5673.43,0,45387.47,0,45387.47,25089.8,20297.67
ST0002461,12/30/2025,O000163,C00499,P0115,E0018,R003,6,36763.17,0.05,220579.03,11028.95,209550.08,130247.77,79302.31
ST0002462,1/17/2026,O002819,C00508,P0014,E0030,R003,1,22407.53,0,22407.53,0,22407.53,18435.5,3972.02
ST0002463,11/4/2025,O002863,C00057,P0010,E0014,R005,6,1233.66,0,7401.94,0,7401.94,4637.39,2764.55
ST0002464,2/14/2026,O002818,C00221,P0127,E0022,R003,3,9295.54,0.1,27886.63,2788.66,25097.96,16766.31,8331.66
ST0002465,5/13/2025,O000564,C00323,P0089,E0027,R008,5,39158.93,0.05,195794.64,9789.73,186004.9,112274.47,73730.43
ST0002466,11/25/2025,O001186,C00560,P0017,E0014,R005,7,29576.35,0.2,207034.44,41406.89,165627.55,166067.29,-439.74
ST0002467,1/2/2025,O002179,C00535,P0054,E0040,R005,3,17061.35,0.25,51184.05,12796.01,38388.04,28534.37,9853.67
ST0002468,1/10/2026,O001780,C00110,P0060,E0015,R008,6,58394.67,0,350368.02,0,350368.02,201750.45,148617.57
ST0002469,2/23/2025,O002276,C00168,P0027,E0010,R004,3,19472.9,0.15,58418.69,8762.8,49655.88,33053.79,16602.09
ST0002470,6/12/2026,O002362,C00011,P0049,E0040,R005,7,18155.49,0.2,127088.43,25417.69,101670.74,71273.05,30397.69
ST0002471,11/11/2025,O002567,C00215,P0043,E0021,R001,8,45191.91,0.1,361535.32,36153.53,325381.79,222614.49,102767.3
ST0002472,8/15/2026,O002114,C00068,P0006,E0028,R006,8,37750.31,0.2,302002.46,60400.49,241601.97,159711.87,81890.1
ST0002473,12/30/2025,O000163,C00499,P0071,E0018,R003,3,36814.27,0,110442.8,0,110442.8,74194.8,36248
ST0002474,11/16/2025,O001443,C00191,P0117,E0016,R002,4,20698.4,0.15,82793.59,12419.04,70374.55,69893.27,481.28
ST0002475,8/28/2025,O002467,C00368,P0095,E0034,R001,4,1999.6,0,7998.4,0,7998.4,5967.49,2030.91
ST0002476,4/9/2026,O002972,C00482,P0110,E0003,R001,3,434.63,0.2,1303.88,260.78,1043.1,1024.42,18.68
ST0002477,7/2/2026,O000784,C00567,P0082,E0026,R006,4,29034.42,0.1,116137.69,11613.77,104523.92,65629.64,38894.28
ST0002478,3/24/2026,O002949,C00075,P0015,E0013,R004,6,28773.29,0.1,172639.75,17263.97,155375.77,106614.57,48761.2
ST0002479,10/12/2025,O002685,C00471,P0001,E0021,R001,8,29828.51,0,238628.05,0,238628.05,139849.68,98778.37
ST0002480,12/2/2025,O002963,C00536,P0143,E0027,R008,5,37990.44,0.2,189952.22,37990.44,151961.78,113792.3,38169.48
ST0002481,2/12/2025,O002367,C00227,P0103,E0001,R002,4,40617.13,0.1,162468.51,16246.85,146221.66,88748.93,57472.74
ST0002482,2/9/2025,O001548,C00550,P0130,E0029,R006,7,36744.08,0.1,257208.58,25720.86,231487.72,142322.67,89165.05
ST0002483,6/9/2025,O000514,C00276,P0019,E0015,R008,4,19014.37,0,76057.46,0,76057.46,65618.53,10438.94
ST0002484,9/12/2025,O001333,C00504,P0149,E0032,R001,6,34672.63,0.25,208035.75,52008.94,156026.81,146605.34,9421.47
ST0002485,6/4/2025,O001054,C00333,P0142,E0028,R006,5,33949.01,0.05,169745.07,8487.25,161257.81,98396.23,62861.58
ST0002486,2/24/2025,O000702,C00290,P0042,E0039,R005,6,21333.71,0.05,128002.27,6400.11,121602.16,82335.57,39266.59
ST0002487,1/23/2025,O000413,C00402,P0051,E0021,R001,4,8555.84,0.2,34223.36,6844.67,27378.68,19624.97,7753.71
ST0002488,1/31/2025,O001342,C00067,P0018,E0027,R008,6,35728.65,0.15,214371.91,32155.79,182216.12,181707.48,508.65
ST0002489,8/7/2026,O001694,C00302,P0054,E0002,R002,6,16419.48,0.2,98516.9,19703.38,78813.52,57068.73,21744.78
ST0002490,1/12/2025,O002884,C00559,P0026,E0039,R005,1,18935.02,0.1,18935.02,1893.5,17041.52,14995.13,2046.4
ST0002491,3/23/2025,O001265,C00239,P0088,E0015,R008,2,26572.56,0.25,53145.13,13286.28,39858.84,40097,-238.15
ST0002492,4/18/2026,O001757,C00080,P0059,E0041,R002,7,25247.33,0.2,176731.34,35346.27,141385.07,115319.01,26066.06
ST0002493,5/28/2025,O002480,C00081,P0003,E0033,R008,6,2402.14,0.05,14412.85,720.64,13692.21,10240.61,3451.6
ST0002494,6/16/2025,O000266,C00307,P0126,E0028,R006,4,43374.53,0,173498.14,0,173498.14,119302.4,54195.74
ST0002495,1/18/2026,O000577,C00452,P0061,E0025,R004,5,41761.86,0.25,208809.3,52202.33,156606.98,131299.77,25307.21
ST0002496,2/22/2026,O002876,C00432,P0125,E0033,R008,8,14032.04,0,112256.33,0,112256.33,94687.12,17569.21
ST0002497,11/11/2025,O002906,C00252,P0051,E0039,R005,3,8143.88,0.25,24431.65,6107.91,18323.74,14718.73,3605.01
ST0002498,2/28/2026,O002233,C00403,P0029,E0024,R002,3,39376.85,0.1,118130.54,11813.05,106317.48,71983.78,34333.71
ST0002499,5/21/2025,O000259,C00456,P0135,E0013,R004,4,8264.71,0.25,33058.83,8264.71,24794.12,23054.73,1739.39
ST0002500,1/24/2025,O001259,C00327,P0114,E0034,R001,6,14283.75,0.25,85702.51,21425.63,64276.89,73518.79,-9241.91
ST0002501,11/8/2025,O000492,C00504,P0019,E0025,R004,3,18814.51,0.05,56443.54,2822.18,53621.36,49213.89,4407.47
ST0002502,7/5/2025,O002382,C00436,P0109,E0013,R004,4,44954.61,0.1,179818.46,17981.85,161836.61,110847.62,50988.99
ST0002503,4/16/2025,O000891,C00080,P0019,E0039,R005,2,18558.22,0.25,37116.43,9279.11,27837.32,32809.26,-4971.94
ST0002504,5/12/2026,O000844,C00308,P0062,E0016,R002,2,32443.84,0.15,64887.68,9733.15,55154.53,40571.12,14583.4
ST0002505,8/28/2025,O002064,C00416,P0104,E0041,R002,3,4227.11,0,12681.33,0,12681.33,7052.52,5628.8
ST0002506,2/18/2026,O001770,C00399,P0086,E0012,R004,5,21539.07,0,107695.36,0,107695.36,86414.79,21280.56
ST0002507,2/24/2025,O000110,C00504,P0061,E0011,R008,2,43387.91,0,86775.82,0,86775.82,52519.91,34255.91
ST0002508,9/3/2025,O000998,C00166,P0107,E0031,R001,5,7228.91,0.05,36144.53,1807.23,34337.3,30849.27,3488.03
ST0002509,5/20/2026,O002930,C00443,P0024,E0011,R008,1,8553.53,0,8553.53,0,8553.53,6094.07,2459.46
ST0002510,6/30/2026,O000278,C00134,P0129,E0014,R005,3,15975.1,0.2,47925.31,9585.06,38340.24,29572.44,8767.8
ST0002511,6/6/2026,O001036,C00500,P0007,E0001,R002,2,24552.18,0,49104.36,0,49104.36,33662.59,15441.77
ST0002512,12/31/2025,O002121,C00451,P0068,E0031,R001,7,23459.54,0.2,164216.77,32843.35,131373.42,108315.57,23057.85
ST0002513,6/11/2025,O002254,C00188,P0121,E0014,R005,8,11544.48,0.2,92355.86,18471.17,73884.69,56419.59,17465.1
ST0002514,6/16/2025,O000785,C00587,P0048,E0038,R002,2,7370.4,0.15,14740.8,2211.12,12529.68,12337.09,192.59
ST0002515,11/12/2025,O002351,C00332,P0123,E0030,R003,1,23114.42,0,23114.42,0,23114.42,20528.02,2586.4
ST0002516,4/10/2026,O000085,C00431,P0072,E0040,R005,4,47670.33,0.2,190681.31,38136.26,152545.05,129846.09,22698.96
ST0002517,1/11/2026,O002030,C00592,P0066,E0011,R008,4,29668.75,0.05,118674.99,5933.75,112741.24,68135.83,44605.41
ST0002518,4/5/2026,O001252,C00245,P0034,E0021,R001,2,36913,0.05,73825.99,3691.3,70134.69,45545.73,24588.96
ST0002519,7/22/2025,O000272,C00045,P0012,E0002,R002,1,26152.78,0.1,26152.78,2615.28,23537.5,21246.44,2291.07
ST0002520,1/7/2026,O000008,C00492,P0017,E0024,R002,1,29241.65,0,29241.65,0,29241.65,23723.9,5517.75
ST0002521,3/9/2026,O000817,C00075,P0032,E0010,R004,4,22611.47,0.05,90445.89,4522.29,85923.6,66798.65,19124.95
ST0002522,1/3/2025,O001865,C00258,P0147,E0031,R001,5,48859.99,0.2,244299.97,48859.99,195439.98,140103.23,55336.74
ST0002523,2/8/2026,O001935,C00335,P0038,E0041,R002,3,30830.04,0.15,92490.13,13873.52,78616.61,62323.95,16292.66
ST0002524,12/25/2025,O001464,C00303,P0109,E0025,R004,8,42206.95,0,337655.56,0,337655.56,221695.23,115960.33
ST0002525,2/23/2026,O002004,C00200,P0097,E0022,R003,2,11517.14,0.25,23034.29,5758.57,17275.71,13710.15,3565.57
ST0002526,8/30/2026,O002458,C00465,P0144,E0009,R002,8,20491.01,0.25,163928.04,40982.01,122946.03,90382.22,32563.81
ST0002527,10/20/2025,O001860,C00163,P0126,E0001,R002,7,43285.56,0.1,302998.91,30299.89,272699.02,208779.2,63919.82
ST0002528,5/1/2026,O001520,C00418,P0017,E0039,R005,4,28869.51,0.1,115478.05,11547.81,103930.25,94895.6,9034.65
ST0002529,5/12/2025,O002689,C00382,P0020,E0016,R002,3,43381.48,0.15,130144.44,19521.67,110622.77,79728.79,30893.98
ST0002530,11/18/2025,O002200,C00375,P0022,E0026,R006,4,6833.62,0.2,27334.5,5466.9,21867.6,22453.84,-586.25
ST0002531,1/10/2025,O002605,C00075,P0042,E0001,R002,1,20688.45,0.1,20688.45,2068.84,18619.6,13722.6,4897.01
ST0002532,10/13/2025,O000921,C00389,P0010,E0020,R001,5,1174.89,0.15,5874.46,881.17,4993.29,3864.49,1128.8
ST0002533,6/6/2026,O001036,C00500,P0082,E0001,R002,6,30297.3,0.1,181783.81,18178.38,163605.43,98444.46,65160.97
ST0002534,12/5/2025,O002089,C00225,P0022,E0016,R002,8,6977.92,0,55823.34,0,55823.34,44907.69,10915.66
ST0002535,10/8/2025,O001150,C00042,P0030,E0017,R002,1,47348.02,0.15,47348.02,7102.2,40245.81,30155.04,10090.78
ST0002536,5/21/2025,O002693,C00546,P0104,E0019,R002,5,4127.8,0,20638.99,0,20638.99,11754.21,8884.78
ST0002537,9/23/2025,O001016,C00152,P0028,E0039,R005,6,24557.64,0.25,147345.85,36836.46,110509.39,119546.95,-9037.56
ST0002538,5/7/2025,O001307,C00132,P0131,E0022,R003,6,39901.59,0.15,239409.55,35911.43,203498.11,205852.92,-2354.8
ST0002539,8/14/2026,O000435,C00547,P0139,E0030,R003,6,45940.71,0.1,275644.24,27564.42,248079.82,166988.51,81091.3
ST0002540,4/18/2026,O002951,C00166,P0036,E0023,R004,1,11844.12,0.05,11844.12,592.21,11251.91,7383.35,3868.56
ST0002541,3/24/2025,O001253,C00042,P0049,E0019,R002,4,18039.96,0.1,72159.85,7215.98,64943.86,40727.46,24216.4
ST0002542,2/4/2026,O000333,C00049,P0145,E0035,R002,6,3117.83,0.1,18706.99,1870.7,16836.29,13981.9,2854.39
ST0002543,9/16/2025,O000934,C00409,P0133,E0032,R001,6,5214.78,0.1,31288.71,3128.87,28159.84,18109.39,10050.44
ST0002544,6/6/2025,O000035,C00184,P0036,E0026,R006,1,12297.12,0.2,12297.12,2459.42,9837.7,7383.35,2454.35
ST0002545,7/12/2025,O000306,C00066,P0091,E0036,R004,4,23364.99,0.2,93459.95,18691.99,74767.96,56833.91,17934.05
ST0002546,11/27/2025,O001144,C00371,P0048,E0012,R004,1,7675.74,0.05,7675.74,383.79,7291.96,6168.54,1123.41
ST0002547,3/25/2026,O001471,C00530,P0090,E0039,R005,6,16758.15,0.2,100548.87,20109.77,80439.1,69747,10692.1
ST0002548,10/17/2025,O001310,C00335,P0069,E0041,R002,5,16753.59,0.25,83767.96,20941.99,62825.97,46710.57,16115.39
ST0002549,2/22/2025,O000148,C00302,P0116,E0038,R002,7,30421.94,0.2,212953.59,42590.72,170362.87,161821.32,8541.55
ST0002550,5/26/2025,O002062,C00098,P0135,E0040,R005,3,8508.82,0.2,25526.47,5105.29,20421.18,17291.05,3130.13
ST0002551,2/27/2025,O000555,C00129,P0028,E0015,R008,1,24235.52,0.1,24235.52,2423.55,21811.97,19924.49,1887.48
ST0002552,8/14/2026,O000573,C00166,P0003,E0005,R005,5,2234.95,0.25,11174.73,2793.68,8381.05,8533.84,-152.79
ST0002553,10/12/2025,O002534,C00209,P0080,E0022,R003,8,8152.75,0,65222.03,0,65222.03,34944.32,30277.71
ST0002554,7/5/2026,O000512,C00181,P0045,E0018,R003,5,57065.62,0.2,285328.11,57065.62,228262.49,157747.6,70514.89
ST0002555,8/31/2025,O001817,C00311,P0094,E0017,R002,8,41042.43,0,328339.42,0,328339.42,239076.57,89262.85
ST0002556,6/3/2026,O001145,C00195,P0025,E0039,R005,1,2104.08,0.05,2104.08,105.2,1998.87,1131.26,867.61
ST0002557,11/23/2025,O002261,C00039,P0110,E0021,R001,7,426.47,0.15,2985.27,447.79,2537.48,2390.31,147.17
ST0002558,4/10/2026,O001714,C00075,P0066,E0022,R003,5,27999.33,0.1,139996.66,13999.67,125997,85169.79,40827.21
ST0002559,11/14/2025,O000517,C00185,P0075,E0020,R001,5,46612.08,0.1,233060.39,23306.04,209754.35,135437.54,74316.81
ST0002560,8/18/2025,O000243,C00508,P0067,E0025,R004,7,40177.84,0,281244.87,0,281244.87,228871.24,52373.63
ST0002561,2/20/2026,O000065,C00263,P0031,E0040,R005,8,20285.54,0,162284.31,0,162284.31,93134.71,69149.6
ST0002562,7/1/2026,O000946,C00290,P0063,E0029,R006,3,20289.67,0.25,60869.01,15217.25,45651.76,51085.31,-5433.55
ST0002563,8/6/2025,O000193,C00469,P0074,E0010,R004,5,15093.32,0.25,75466.59,18866.65,56599.94,59018.32,-2418.37
ST0002564,11/29/2025,O000120,C00338,P0119,E0003,R001,4,2840.72,0.25,11362.89,2840.72,8522.17,7798.74,723.42
ST0002565,8/21/2025,O001541,C00496,P0109,E0039,R005,8,44515.69,0.05,356125.48,17806.27,338319.21,221695.23,116623.98
ST0002567,9/23/2025,O001069,C00331,P0059,E0029,R006,2,25361.77,0.1,50723.55,5072.35,45651.19,32948.29,12702.91
ST0002568,5/18/2026,O002558,C00572,P0129,E0028,R006,3,15904.34,0.25,47713.02,11928.25,35784.76,29572.44,6212.32
ST0002569,8/12/2026,O002350,C00175,P0042,E0041,R002,5,21089.15,0.05,105445.77,5272.29,100173.48,68612.98,31560.5
ST0002570,4/5/2025,O002161,C00378,P0032,E0037,R004,2,23974.34,0.2,47948.69,9589.74,38358.95,33399.33,4959.62
ST0002572,4/4/2026,O001182,C00466,P0063,E0037,R004,3,20126.88,0.25,60380.64,15095.16,45285.48,51085.31,-5799.82
ST0002573,2/4/2026,O001083,C00308,P0092,E0016,R002,7,59163.54,0,414144.79,0,414144.79,233806.57,180338.22
ST0002574,3/8/2026,O002090,C00016,P0032,E0003,R001,3,22904.54,0.15,68713.63,10307.04,58406.58,50098.99,8307.59
ST0002575,6/7/2025,O000331,C00080,P0122,E0001,R002,1,5591.14,0.05,5591.14,279.56,5311.59,3540.48,1771.11
ST0002576,10/23/2025,O000992,C00161,P0118,E0013,R004,5,20214.4,0.25,101072,25268,75804,76406.73,-602.73
ST0002577,10/15/2025,O000634,C00257,P0091,E0013,R004,7,24180.13,0.1,169260.88,16926.09,152334.79,99459.34,52875.46
ST0002578,7/8/2025,O001213,C00518,P0008,E0005,R005,6,37830.79,0,226984.72,0,226984.72,131980.52,95004.2
ST0002579,5/3/2026,O001292,C00335,P0024,E0016,R002,3,7968.78,0,23906.34,0,23906.34,18282.21,5624.12
ST0002580,8/21/2026,O001379,C00188,P0067,E0016,R002,2,40850.7,0,81701.4,0,81701.4,65391.78,16309.62
ST0002581,9/30/2025,O002425,C00269,P0007,E0023,R004,3,23515.64,0,70546.93,0,70546.93,50493.89,20053.04
ST0002582,10/10/2025,O002003,C00523,P0027,E0004,R008,4,19363.13,0.2,77452.53,15490.51,61962.02,44071.72,17890.3
ST0002583,5/11/2025,O002389,C00004,P0053,E0017,R002,1,10598.18,0.05,10598.18,529.91,10068.27,6600.39,3467.88
ST0002584,1/25/2025,O000527,C00146,P0046,E0001,R002,2,55363.77,0.05,110727.54,5536.38,105191.16,60320.65,44870.51
ST0002585,6/16/2026,O001085,C00579,P0042,E0001,R002,7,21760.01,0.1,152320.08,15232.01,137088.07,96058.17,41029.9
ST0002586,6/17/2025,O002679,C00302,P0063,E0017,R002,6,21301.44,0.15,127808.66,19171.3,108637.36,102170.61,6466.75
ST0002587,6/16/2025,O001088,C00186,P0035,E0025,R004,6,11257.43,0,67544.58,0,67544.58,50649.04,16895.54
ST0002588,7/1/2026,O000507,C00176,P0105,E0016,R002,2,3079.58,0.05,6159.16,307.96,5851.21,4642.56,1208.64
ST0002589,6/22/2025,O002737,C00307,P0147,E0013,R004,5,49554.75,0,247773.74,0,247773.74,140103.23,107670.51
ST0002590,5/31/2025,O001693,C00594,P0022,E0026,R006,5,6993.27,0.05,34966.34,1748.32,33218.02,28067.3,5150.71
ST0002591,6/27/2026,O001289,C00125,P0054,E0040,R005,8,17536,0.05,140287.96,7014.4,133273.57,76091.65,57181.92
ST0002592,8/5/2025,O002193,C00188,P0040,E0041,R002,7,27894.3,0.2,195260.13,39052.03,156208.11,121527.1,34681
ST0002593,3/16/2025,O002627,C00191,P0095,E0030,R003,1,2096.35,0.05,2096.35,104.82,1991.53,1491.87,499.66
ST0002594,7/4/2026,O002507,C00589,P0149,E0009,R002,5,37912.55,0,189562.73,0,189562.73,122171.12,67391.61
ST0002595,6/16/2025,O000785,C00587,P0035,E0038,R002,4,10788.92,0.05,43155.7,2157.78,40997.91,33766.02,7231.89
ST0002596,4/18/2025,O002430,C00024,P0059,E0041,R002,6,24643.9,0.2,147863.42,29572.68,118290.74,98844.86,19445.87
ST0002597,10/30/2025,O000845,C00366,P0086,E0036,R004,3,21188.99,0,63566.98,0,63566.98,51848.88,11718.1
ST0002598,5/9/2026,O001377,C00159,P0008,E0005,R005,8,38244.42,0.25,305955.37,76488.84,229466.53,175974.02,53492.51
ST0002599,5/9/2026,O002037,C00556,P0131,E0025,R004,2,39767.9,0.2,79535.8,15907.16,63628.64,68617.64,-4989
ST0002600,5/18/2025,O001848,C00346,P0055,E0001,R002,6,23013.54,0.25,138081.25,34520.31,103560.94,101858.35,1702.58
ST0002601,3/11/2025,O001208,C00398,P0034,E0013,R004,6,37444.63,0.2,224667.76,44933.55,179734.21,136637.19,43097.02
